counter,start,storeDLT,storeKfrags,finish
0,1650939684010,1650939703875,1650939708876,1650939716952
1,1650939717737,1650939735620,1650939768185,1650939791909
2,1650939792067,1650939825393,1650939827771,1650939847110
3,1650939847379,1650939853560,1650939884409,1650939911022
4,1650939914646,1650939948818,1650939972073,1650939997346
5,1650940002683,1650940058179,1650940082782,1650940092605
6,1650940093207,1650940114289,1650940138862,1650940172259
7,1650940173647,1650940194584,1650940195305,1650940216261
8,1650940217751,1650940225696,1650940230521,1650940235944
9,1650940236335,1650940257850,1650940259320,1650940271394
