counter,start,storeDLT,storeKfrags,finish
0,1650939682303,1650939735621,1650939750446,1650939778806
1,1650939779349,1650939830313,1650939844038,1650939867201
2,1650939867461,1650939881983,1650939887590,1650939902831
3,1650939903585,1650939917397,1650939937746,1650939941040
4,1650939942082,1650939962945,1650939970213,1650939994175
5,1650939995012,1650940009862,1650940033005,1650940057805
6,1650940059323,1650940096983,1650940104873,1650940117805
7,1650940117990,1650940147565,1650940167537,1650940189065
8,1650940189247,1650940210547,1650940229791,1650940232689
9,1650940233343,1650940249880,1650940259491,1650940267894
