counter,start,storeDLT,storeKfrags,finish
0,1650939680634,1650939711741,1650939727502,1650939751770
1,1650939752088,1650939762520,1650939783640,1650939791730
2,1650939792167,1650939814138,1650939837477,1650939840549
3,1650939841685,1650939853576,1650939855912,1650939890368
4,1650939894766,1650939907441,1650939941038,1650939943997
5,1650939945073,1650939993457,1650940013438,1650940043019
6,1650940044114,1650940055226,1650940072815,1650940086845
7,1650940087720,1650940103544,1650940107964,1650940123711
8,1650940126443,1650940140918,1650940142241,1650940145932
9,1650940145989,1650940181277,1650940202472,1650940227562
