counter,start,storeDLT,storeKfrags,finish
0,1650939680466,1650939701623,1650939711117,1650939727922
1,1650939728065,1650939742367,1650939748391,1650939753234
2,1650939756096,1650939788237,1650939792735,1650939822451
3,1650939822642,1650939844546,1650939867226,1650939883813
4,1650939885124,1650939926388,1650939947516,1650939972158
5,1650939972657,1650940009864,1650940016938,1650940027675
6,1650940028136,1650940062909,1650940091575,1650940126302
7,1650940127434,1650940179244,1650940196729,1650940200096
8,1650940200669,1650940230230,1650940243000,1650940252024
9,1650940252456,1650940268080,1650940276609,1650940289721
