counter,start,storeDLT,storeKfrags,finish
0,1650939680321,1650939711743,1650939726169,1650939745728
1,1650939746603,1650939755258,1650939756081,1650939783511
2,1650939784514,1650939799391,1650939816729,1650939836661
3,1650939837074,1650939856840,1650939888620,1650939898655
4,1650939900424,1650939936941,1650939957516,1650939978122
5,1650939978625,1650940002574,1650940018653,1650940031273
6,1650940031308,1650940059212,1650940073143,1650940083707
7,1650940084981,1650940146235,1650940167329,1650940170649
8,1650940170767,1650940196731,1650940218021,1650940221105
9,1650940221302,1650940239727,1650940250786,1650940269224
