counter,start,storeDLT,storeKfrags,finish
0,1650939680544,1650939703327,1650939708661,1650939725789
1,1650939729546,1650939762452,1650939778986,1650939800310
2,1650939800479,1650939830540,1650939848025,1650939877070
3,1650939879216,1650939926385,1650939947515,1650939971968
4,1650939972146,1650939999095,1650940019669,1650940037694
5,1650940038145,1650940059203,1650940073140,1650940080916
6,1650940081077,1650940107327,1650940124556,1650940138288
7,1650940138397,1650940179323,1650940202357,1650940221533
8,1650940223056,1650940230716,1650940233584,1650940250397
9,1650940250518,1650940258096,1650940260929,1650940269220
