counter,start,storeDLT,storeKfrags,finish
0,1650939680616,1650939711018,1650939714907,1650939719516
1,1650939719938,1650939735693,1650939761197,1650939786095
2,1650939788123,1650939841892,1650939842611,1650939848449
3,1650939848976,1650939874507,1650939887064,1650939917489
4,1650939918982,1650939947517,1650939969397,1650939991388
5,1650939992016,1650940006059,1650940015061,1650940045906
6,1650940046648,1650940067713,1650940080804,1650940093503
7,1650940093673,1650940136514,1650940140949,1650940174937
8,1650940177277,1650940209028,1650940210856,1650940213817
9,1650940217763,1650940236059,1650940236757,1650940242114
