counter,start,storeDLT,storeKfrags,finish
0,1650937088891,1650937107427,1650937114395,1650937122567
1,1650937122671,1650937146760,1650937171855,1650937176430
2,1650937178905,1650937206442,1650937214246,1650937237064
3,1650937237569,1650937243730,1650937261144,1650937261864
4,1650937261868,1650937268694,1650937281921,1650937295738
5,1650937296627,1650937328503,1650937335582,1650937353481
6,1650937354037,1650937375521,1650937384941,1650937388006
7,1650937388360,1650937394767,1650937403082,1650937422716
8,1650937425004,1650937428451,1650937448632,1650937449124
9,1650937450331,1650937476775,1650937479662,1650937502274
