counter,start,storeDLT,storeKfrags,finish
0,1650937087253,1650937106401,1650937112752,1650937116835
1,1650937117411,1650937124644,1650937147555,1650937148171
2,1650937149495,1650937172233,1650937192522,1650937208311
3,1650937208868,1650937219982,1650937224268,1650937243515
4,1650937244222,1650937247529,1650937248043,1650937251512
5,1650937251588,1650937269941,1650937270578,1650937271256
6,1650937271349,1650937278332,1650937278847,1650937292157
7,1650937293129,1650937331783,1650937347984,1650937356274
8,1650937359665,1650937373975,1650937376870,1650937390868
9,1650937391773,1650937410470,1650937428585,1650937455503
