counter,start,storeDLT,storeKfrags,finish
0,1650937086593,1650937112642,1650937114695,1650937124647
1,1650937125917,1650937159649,1650937179527,1650937185670
2,1650937186321,1650937203485,1650937218630,1650937224263
3,1650937224634,1650937247807,1650937264633,1650937281802
4,1650937283685,1650937325429,1650937335197,1650937360885
5,1650937361789,1650937372550,1650937378386,1650937397103
6,1650937398852,1650937415341,1650937424137,1650937426403
7,1650937426406,1650937470334,1650937471060,1650937481802
8,1650937482197,1650937505664,1650937507596,1650937512835
9,1650937513292,1650937525414,1650937528077,1650937532186
