counter,start,storeDLT,storeKfrags,finish
0,1650937088464,1650937114396,1650937118273,1650937118896
1,1650937120366,1650937156304,1650937179421,1650937192646
2,1650937193993,1650937211674,1650937217099,1650937217596
3,1650937220015,1650937267059,1650937278735,1650937294306
4,1650937295147,1650937325132,1650937331788,1650937350732
5,1650937352449,1650937362495,1650937375521,1650937382883
6,1650937384319,1650937391589,1650937399924,1650937415741
7,1650937416564,1650937445680,1650937469838,1650937481103
8,1650937481343,1650937513343,1650937516126,1650937523389
9,1650937523551,1650937532479,1650937532995,1650937533503
