counter,start,storeDLT,storeKfrags,finish
0,1650937087572,1650937103009,1650937112749,1650937124322
1,1650937126047,1650937146737,1650937155672,1650937156304
2,1650937156889,1650937192423,1650937205616,1650937208813
3,1650937209080,1650937221300,1650937248215,1650937267686
4,1650937267757,1650937285399,1650937301599,1650937321647
5,1650937322718,1650937338785,1650937344789,1650937345502
6,1650937345837,1650937361196,1650937374487,1650937389742
7,1650937390585,1650937403255,1650937412991,1650937415275
8,1650937416084,1650937440138,1650937444012,1650937451998
9,1650937452511,1650937479331,1650937481719,1650937482405
