counter,start,storeDLT,storeKfrags,finish
0,1650937088473,1650937108346,1650937124206,1650937134763
1,1650937135305,1650937152692,1650937159025,1650937162607
2,1650937163172,1650937177265,1650937182895,1650937198867
3,1650937200348,1650937221302,1650937238079,1650937238692
4,1650937239024,1650937261149,1650937270782,1650937283351
5,1650937284130,1650937292673,1650937305058,1650937306057
6,1650937306544,1650937338787,1650937357898,1650937374793
7,1650937375269,1650937404991,1650937415277,1650937425913
8,1650937426695,1650937432441,1650937458967,1650937461926
9,1650937462779,1650937475547,1650937487975,1650937488754
