counter,start,storeDLT,storeKfrags,finish
0,1650931433670,1650931457974,1650931462959,1650931469194
1,1650931470442,1650931480389,1650931485926,1650931495142
2,1650931496346,1650931505247,1650931508336,1650931508928
3,1650931508987,1650931518787,1650931529217,1650931538726
4,1650931539511,1650931550927,1650931562691,1650931571920
5,1650931580396,1650931597101,1650931607164,1650931619053
6,1650931619209,1650931637959,1650931639639,1650931647602
7,1650931648671,1650931655576,1650931656130,1650931664174
8,1650931664662,1650931673708,1650931674314,1650931677114
9,1650931677956,1650931681105,1650931681990,1650931684753
