counter,start,storeDLT,storeKfrags,finish
0,1650931431409,1650931444627,1650931457633,1650931461246
1,1650931464135,1650931473411,1650931480264,1650931480983
2,1650931481211,1650931497468,1650931503910,1650931505252
3,1650931505674,1650931524710,1650931533532,1650931541726
4,1650931546111,1650931558633,1650931567139,1650931567696
5,1650931567998,1650931587186,1650931589320,1650931592193
6,1650931593571,1650931604571,1650931612252,1650931624341
7,1650931624650,1650931634602,1650931638670,1650931639227
8,1650931640011,1650931645349,1650931649153,1650931655750
9,1650931656821,1650931666529,1650931667286,1650931667856
