counter,start,storeDLT,storeKfrags,finish
0,1650931430981,1650931444514,1650931457631,1650931461115
1,1650931461205,1650931467561,1650931471250,1650931480984
2,1650931481627,1650931497478,1650931504017,1650931516329
3,1650931523498,1650931534855,1650931541741,1650931545708
4,1650931547406,1650931571700,1650931572258,1650931581427
5,1650931582686,1650931594435,1650931599361,1650931599861
6,1650931601176,1650931612150,1650931621363,1650931627834
7,1650931628520,1650931634598,1650931638695,1650931644845
8,1650931644882,1650931652723,1650931657216,1650931660099
9,1650931660142,1650931669125,1650931671749,1650931674708
