counter,start,storeDLT,storeKfrags,finish
0,1650931432983,1650931455074,1650931457259,1650931460892
1,1650931461729,1650931478618,1650931485891,1650931494833
2,1650931496210,1650931507637,1650931516818,1650931517365
3,1650931519338,1650931526954,1650931530338,1650931534863
4,1650931535440,1650931550139,1650931550923,1650931554812
5,1650931555816,1650931569584,1650931571703,1650931576214
6,1650931577751,1650931585255,1650931590968,1650931592416
7,1650931592834,1650931610210,1650931612090,1650931612791
8,1650931613736,1650931631198,1650931632735,1650931639796
9,1650931640208,1650931649278,1650931651956,1650931652606
