counter,start,storeDLT,storeKfrags,finish
0,1650931430921,1650931444449,1650931445041,1650931448816
1,1650931450082,1650931457213,1650931460807,1650931466744
2,1650931467116,1650931473305,1650931480184,1650931480703
3,1650931481043,1650931495615,1650931497682,1650931507305
4,1650931509683,1650931513543,1650931521550,1650931527360
5,1650931530931,1650931538323,1650931545390,1650931545996
6,1650931547925,1650931562697,1650931563510,1650931563965
7,1650931564916,1650931587099,1650931589314,1650931592251
8,1650931594735,1650931612156,1650931621387,1650931627918
9,1650931628866,1650931645431,1650931649217,1650931651370
