counter,start,storeDLT,storeKfrags,finish
0,1650930526107,1650930534210,1650930534862,1650930538011
1,1650930538241,1650930546461,1650930549044,1650930554786
2,1650930554865,1650930560572,1650930562733,1650930567045
3,1650930567711,1650930576936,1650930578905,1650930579389
4,1650930580889,1650930584963,1650930586268,1650930591877
5,1650930592573,1650930611604,1650930614759,1650930622144
6,1650930622656,1650930625807,1650930626378,1650930628184
7,1650930628747,1650930643918,1650930647345,1650930648637
8,1650930654512,1650930663602,1650930666517,1650930672443
9,1650930673246,1650930677723,1650930685381,1650930685850
