counter,start,storeDLT,storeKfrags,finish
0,1650930524143,1650930534110,1650930534866,1650930538165
1,1650930538441,1650930548502,1650930549054,1650930553549
2,1650930554578,1650930562516,1650930573666,1650930577851
3,1650930578721,1650930584787,1650930585368,1650930589123
4,1650930591134,1650930609313,1650930612853,1650930618831
5,1650930620888,1650930635531,1650930636116,1650930637621
6,1650930637784,1650930650201,1650930654021,1650930657731
7,1650930658199,1650930666741,1650930670521,1650930671171
8,1650930671300,1650930684216,1650930689003,1650930691508
9,1650930692045,1650930702628,1650930706826,1650930714559
