counter,start,storeDLT,storeKfrags,finish
0,1650930522727,1650930530446,1650930531064,1650930534295
1,1650930538373,1650930551052,1650930554789,1650930562644
2,1650930563530,1650930574713,1650930577201,1650930577983
3,1650930579966,1650930589782,1650930599288,1650930603490
4,1650930604091,1650930611606,1650930614583,1650930619140
5,1650930620135,1650930632864,1650930633430,1650930643620
6,1650930644576,1650930659025,1650930659642,1650930660208
7,1650930661538,1650930671655,1650930675595,1650930676057
8,1650930677939,1650930686597,1650930691493,1650930697666
9,1650930697992,1650930710734,1650930714679,1650930715213
