counter,start,storeDLT,storeKfrags,finish
0,1650930522979,1650930530270,1650930536965,1650930540616
1,1650930543364,1650930554131,1650930555604,1650930560894
2,1650930561267,1650930576821,1650930578046,1650930583261
3,1650930585579,1650930594632,1650930599387,1650930603496
4,1650930603559,1650930611620,1650930612941,1650930618511
5,1650930618784,1650930623192,1650930623681,1650930624380
6,1650930624762,1650930635525,1650930637712,1650930638295
7,1650930638335,1650930650723,1650930654086,1650930657119
8,1650930657795,1650930667374,1650930672642,1650930684808
9,1650930684836,1650930694413,1650930694951,1650930695569
