counter,start,storeDLT,storeKfrags,finish
0,1650930522511,1650930530266,1650930536769,1650930540103
1,1650930540846,1650930552122,1650930554793,1650930560026
2,1650930561332,1650930565753,1650930567070,1650930570957
3,1650930572060,1650930577313,1650930579953,1650930584226
4,1650930584413,1650930589535,1650930592275,1650930599482
5,1650930599491,1650930611602,1650930614558,1650930615009
6,1650930616043,1650930626096,1650930630277,1650930633186
7,1650930634188,1650930643264,1650930644017,1650930647635
8,1650930649235,1650930659646,1650930664232,1650930672411
9,1650930673070,1650930687494,1650930691494,1650930699179
