counter,start,storeDLT,storeKfrags,finish
0,1650930522878,1650930531071,1650930531716,1650930534866
1,1650930540733,1650930548493,1650930549066,1650930553900
2,1650930553949,1650930576942,1650930578907,1650930579383
3,1650930579562,1650930584915,1650930593973,1650930599311
4,1650930599411,1650930611605,1650930614675,1650930620911
5,1650930621133,1650930631415,1650930640911,1650930646102
6,1650930646930,1650930657160,1650930661411,1650930669671
7,1650930670314,1650930678026,1650930684399,1650930687526
8,1650930688203,1650930700365,1650930701580,1650930702026
9,1650930702212,1650930714720,1650930715409,1650930718354
