counter,start,storeDLT,storeKfrags,finish
0,1650930523566,1650930534548,1650930537510,1650930538010
1,1650930540027,1650930551642,1650930552498,1650930558355
2,1650930559069,1650930567804,1650930568634,1650930573666
3,1650930573735,1650930584829,1650930586240,1650930589602
4,1650930591823,1650930599220,1650930603049,1650930606765
5,1650930606856,1650930612912,1650930613895,1650930614368
6,1650930615281,1650930622144,1650930622701,1650930629041
7,1650930629061,1650930638091,1650930640767,1650930644087
8,1650930644413,1650930651929,1650930656986,1650930659194
9,1650930660703,1650930672658,1650930681007,1650930681476
