counter,start,storeDLT,storeKfrags,finish
0,1650929598712,1650929612557,1650929616953,1650929617439
1,1650929617531,1650929622895,1650929623505,1650929623888
2,1650929624203,1650929627497,1650929628151,1650929628608
3,1650929629078,1650929632841,1650929635984,1650929636281
4,1650929636854,1650929645992,1650929646509,1650929649047
5,1650929649671,1650929658423,1650929663349,1650929663718
6,1650929663734,1650929668014,1650929668783,1650929671545
7,1650929674702,1650929681788,1650929684915,1650929685196
8,1650929685674,1650929697107,1650929698582,1650929698843
9,1650929700252,1650929706935,1650929709029,1650929711987
