counter,start,storeDLT,storeKfrags,finish
0,1650929598702,1650929610932,1650929616546,1650929616869
1,1650929617628,1650929626488,1650929627609,1650929630626
2,1650929630672,1650929643827,1650929645797,1650929649430
3,1650929650513,1650929658550,1650929662160,1650929663064
4,1650929664208,1650929668004,1650929670872,1650929675341
5,1650929677355,1650929684777,1650929685286,1650929685709
6,1650929686501,1650929689755,1650929692042,1650929692548
7,1650929694723,1650929703115,1650929711560,1650929711933
8,1650929714540,1650929726846,1650929727728,1650929730635
9,1650929730947,1650929742173,1650929742682,1650929742933
