counter,start,storeDLT,storeKfrags,finish
0,1650929597476,1650929610631,1650929611194,1650929611781
1,1650929612208,1650929617030,1650929618844,1650929619490
2,1650929620278,1650929631068,1650929633248,1650929635947
3,1650929636745,1650929646108,1650929646759,1650929649047
4,1650929649493,1650929655142,1650929655611,1650929656190
5,1650929657354,1650929665822,1650929670216,1650929670515
6,1650929671308,1650929681656,1650929686605,1650929687146
7,1650929688098,1650929693149,1650929695031,1650929698662
8,1650929699878,1650929704627,1650929711775,1650929712510
9,1650929714087,1650929726952,1650929727623,1650929728549
