counter,start,storeDLT,storeKfrags,finish
0,1650929599562,1650929616823,1650929617394,1650929617858
1,1650929618158,1650929633156,1650929637766,1650929642075
2,1650929642315,1650929656453,1650929656953,1650929661046
3,1650929661619,1650929669969,1650929671580,1650929676828
4,1650929678026,1650929689192,1650929689765,1650929693158
5,1650929694732,1650929703041,1650929703646,1650929704129
6,1650929705691,1650929708872,1650929711802,1650929712222
7,1650929714377,1650929729090,1650929729593,1650929729841
8,1650929729861,1650929734980,1650929735616,1650929736133
9,1650929736468,1650929744792,1650929745364,1650929745823
