counter,start,storeDLT,storeKfrags,finish
0,1650929598456,1650929612636,1650929613424,1650929616630
1,1650929617181,1650929622900,1650929623475,1650929624078
2,1650929625051,1650929630236,1650929633228,1650929635949
3,1650929636359,1650929640854,1650929641592,1650929644657
4,1650929646091,1650929652797,1650929654489,1650929654745
5,1650929654860,1650929663698,1650929664389,1650929664756
6,1650929664856,1650929668006,1650929668781,1650929669034
7,1650929669371,1650929681790,1650929682408,1650929682903
8,1650929684363,1650929693159,1650929693716,1650929697097
9,1650929697868,1650929702730,1650929708922,1650929711926
