counter,start,storeDLT,storeKfrags,finish
0,1650934935563,1650934964908,1650934970949,1650934989248
1,1650934989597,1650934994723,1650934996147,1650934998836
2,1650934999311,1650935025719,1650935026754,1650935029567
3,1650935031677,1650935039730,1650935045630,1650935047735
4,1650935047798,1650935059322,1650935064532,1650935082619
5,1650935084416,1650935092221,1650935096351,1650935116370
6,1650935116554,1650935124076,1650935142969,1650935143596
7,1650935144026,1650935183432,1650935193028,1650935207810
8,1650935207969,1650935232266,1650935243393,1650935243893
9,1650935244441,1650935264773,1650935265502,1650935266062
