counter,start,storeDLT,storeKfrags,finish
0,1650934935405,1650934963590,1650934966413,1650934966669
1,1650934967348,1650934981674,1650934987969,1650934988585
2,1650934989578,1650935015880,1650935018369,1650935018937
3,1650935019165,1650935028194,1650935041277,1650935052034
4,1650935053333,1650935074372,1650935095773,1650935096109
5,1650935097740,1650935106704,1650935113491,1650935114003
6,1650935115070,1650935124080,1650935130570,1650935131133
7,1650935132041,1650935148590,1650935159571,1650935160172
8,1650935162244,1650935183018,1650935187182,1650935194701
9,1650935196442,1650935221024,1650935234789,1650935247606
