counter,start,storeDLT,storeKfrags,finish
0,1650934937064,1650934963861,1650934970992,1650934971359
1,1650934972352,1650934980661,1650934985609,1650934991553
2,1650934992469,1650935019701,1650935040003,1650935040390
3,1650935040798,1650935054431,1650935060369,1650935068038
4,1650935070380,1650935081733,1650935084098,1650935084708
5,1650935085318,1650935092195,1650935093111,1650935093451
6,1650935093613,1650935113409,1650935132943,1650935138166
7,1650935138625,1650935171123,1650935178842,1650935179339
8,1650935179606,1650935194917,1650935211070,1650935211485
9,1650935211637,1650935221309,1650935221845,1650935239622
