counter,start,storeDLT,storeKfrags,finish
0,1650934935488,1650934958622,1650934960738,1650934964381
1,1650934965574,1650934980634,1650935006514,1650935007021
2,1650935009464,1650935040387,1650935048339,1650935052456
3,1650935053279,1650935060353,1650935073153,1650935073489
4,1650935073508,1650935081730,1650935084001,1650935084429
5,1650935085317,1650935091172,1650935096158,1650935099260
6,1650935100025,1650935109262,1650935128918,1650935153116
7,1650935155370,1650935171628,1650935183465,1650935195959
8,1650935195980,1650935204152,1650935205045,1650935205446
9,1650935205597,1650935243472,1650935249625,1650935254319
