counter,start,storeDLT,storeKfrags,finish
0,1650934935065,1650934958614,1650934964271,1650934964941
1,1650934965645,1650935006068,1650935023099,1650935023427
2,1650935024788,1650935029549,1650935034259,1650935051943
3,1650935054641,1650935060524,1650935074797,1650935098538
4,1650935099278,1650935125778,1650935126589,1650935130322
5,1650935135165,1650935146933,1650935147471,1650935147728
6,1650935150091,1650935169748,1650935178837,1650935179331
7,1650935179582,1650935201438,1650935201970,1650935204153
8,1650935206183,1650935243529,1650935249756,1650935250090
9,1650935250922,1650935258477,1650935259007,1650935267400
