counter,start,storeDLT,storeKfrags,finish
0,1650934936221,1650934958601,1650934960699,1650934961310
1,1650934963211,1650934983542,1650935008541,1650935009060
2,1650935009584,1650935019995,1650935040215,1650935051943
3,1650935052024,1650935071840,1650935075755,1650935084494
4,1650935084762,1650935092194,1650935096223,1650935096492
5,1650935096882,1650935101612,1650935108550,1650935111747
6,1650935112007,1650935139994,1650935148588,1650935155999
7,1650935157714,1650935170219,1650935183461,1650935190324
8,1650935191269,1650935217988,1650935234065,1650935246549
9,1650935246918,1650935264130,1650935264779,1650935268107
