counter,start,storeDLT,storeKfrags,finish
0,1650934935877,1650934958788,1650934964910,1650934970944
1,1650934970955,1650934981676,1650935008430,1650935008944
2,1650935009256,1650935048147,1650935057969,1650935064511
3,1650935064645,1650935073120,1650935077549,1650935084508
4,1650935084913,1650935095956,1650935113408,1650935114191
5,1650935117170,1650935121140,1650935123729,1650935124232
6,1650935125497,1650935154041,1650935156116,1650935166838
7,1650935168254,1650935189799,1650935204364,1650935205266
8,1650935207629,1650935223478,1650935228941,1650935231033
9,1650935232077,1650935246304,1650935251165,1650935251670
