counter,start,storeDLT,storeKfrags,finish
0,1650934935938,1650934958620,1650934964328,1650934971637
1,1650934973633,1650935019815,1650935040166,1650935041826
2,1650935042034,1650935059981,1650935065571,1650935088399
3,1650935088824,1650935114440,1650935137901,1650935138293
4,1650935138315,1650935146778,1650935159567,1650935160310
5,1650935162552,1650935187005,1650935201472,1650935204148
6,1650935204584,1650935228948,1650935229512,1650935232758
7,1650935234697,1650935243567,1650935244289,1650935244571
8,1650935247133,1650935264957,1650935271245,1650935271498
9,1650935271699,1650935276517,1650935277021,1650935277594
