counter,start,storeDLT,storeKfrags,finish
0,1650934937777,1650934968245,1650934972701,1650934979578
1,1650934979679,1650934994647,1650934996146,1650935000541
2,1650935001280,1650935009986,1650935017876,1650935018127
3,1650935021287,1650935030295,1650935041437,1650935041934
4,1650935043132,1650935059089,1650935065240,1650935065571
5,1650935066512,1650935081733,1650935096392,1650935096649
6,1650935096939,1650935101616,1650935123106,1650935123728
7,1650935123951,1650935135887,1650935146511,1650935146869
8,1650935149369,1650935171112,1650935182665,1650935183437
9,1650935185975,1650935197364,1650935198061,1650935198351
