counter,start,storeDLT,storeKfrags,finish
0,1650931431605,1650931451692,1650931458044,1650931464384
1,1650931465899,1650931477930,1650931483851,1650931491989
2,1650931492251,1650931505159,1650931508121,1650931508654
3,1650931509805,1650931524501,1650931532282,1650931539242
4,1650931539285,1650931545720,1650931548556,1650931554597
5,1650931554686,1650931571698,1650931575448,1650931576106
6,1650931576380,1650931590982,1650931595259,1650931604802
7,1650931609449,1650931624880,1650931635002,1650931642793
8,1650931643307,1650931651666,1650931654709,1650931661505
9,1650931662554,1650931671752,1650931672356,1650931672921
