counter,start,storeDLT,storeKfrags,finish
0,1650931432105,1650931440521,1650931446098,1650931450453
1,1650931450903,1650931457975,1650931461121,1650931470279
2,1650931471323,1650931476160,1650931476918,1650931486617
3,1650931487319,1650931498283,1650931505037,1650931510568
4,1650931511078,1650931529216,1650931530445,1650931538122
5,1650931544433,1650931561193,1650931571704,1650931578673
6,1650931580247,1650931589518,1650931592287,1650931593001
7,1650931593019,1650931604587,1650931612189,1650931618500
8,1650931619560,1650931629561,1650931640207,1650931649736
9,1650931650628,1650931666239,1650931668989,1650931673685
