counter,start,storeDLT,storeKfrags,finish
0,1650931432491,1650931438690,1650931446080,1650931451580
1,1650931451655,1650931457316,1650931460813,1650931466483
2,1650931468396,1650931481082,1650931488754,1650931497676
3,1650931500186,1650931516118,1650931521650,1650931522245
4,1650931523717,1650931528528,1650931530435,1650931535773
5,1650931536380,1650931545704,1650931555634,1650931569632
6,1650931570000,1650931580511,1650931582864,1650931590951
7,1650931592070,1650931612149,1650931618709,1650931628532
8,1650931628673,1650931639630,1650931644115,1650931648096
9,1650931650800,1650931657337,1650931659977,1650931663348
