counter,start,storeDLT,storeKfrags,finish
0,1650931431603,1650931445040,1650931445538,1650931448738
1,1650931449386,1650931457970,1650931463081,1650931463596
2,1650931463899,1650931473303,1650931480095,1650931492180
3,1650931492724,1650931516518,1650931521728,1650931530328
4,1650931532074,1650931538318,1650931545391,1650931548455
5,1650931550298,1650931564528,1650931572005,1650931575696
6,1650931575992,1650931586982,1650931594954,1650931601942
7,1650931602292,1650931615258,1650931622387,1650931630990
8,1650931631484,1650931637955,1650931642562,1650931643176
9,1650931643869,1650931654705,1650931658724,1650931665917
