counter,start,storeDLT,storeKfrags,finish
0,1650931432295,1650931440601,1650931446253,1650931449442
1,1650931450044,1650931457315,1650931460811,1650931464923
2,1650931465441,1650931478623,1650931485920,1650931496025
3,1650931496279,1650931516523,1650931518165,1650931527181
4,1650931528891,1650931538325,1650931545489,1650931548399
5,1650931548974,1650931569451,1650931571599,1650931575283
6,1650931576103,1650931586991,1650931594980,1650931607135
7,1650931607656,1650931616077,1650931621885,1650931631196
8,1650931631746,1650931639706,1650931644200,1650931649741
9,1650931650020,1650931657351,1650931659981,1650931666632
