counter,start,storeDLT,storeKfrags,finish
0,1650931431255,1650931438881,1650931440836,1650931455072
1,1650931455624,1650931467661,1650931472069,1650931478616
2,1650931479580,1650931497464,1650931498307,1650931501769
3,1650931502891,1650931508331,1650931515528,1650931518595
4,1650931520245,1650931528402,1650931530432,1650931543748
5,1650931544175,1650931556036,1650931569390,1650931570061
6,1650931570579,1650931587163,1650931595155,1650931607170
7,1650931607844,1650931624344,1650931634215,1650931639596
8,1650931639925,1650931654708,1650931657338,1650931657848
9,1650931657898,1650931671673,1650931672351,1650931675234
