counter,start,storeDLT,storeKfrags,finish
0,1650931431787,1650931443521,1650931444105,1650931447690
1,1650931447990,1650931452196,1650931452925,1650931453427
2,1650931454760,1650931467594,1650931473210,1650931476063
3,1650931477755,1650931497468,1650931504010,1650931508012
4,1650931508104,1650931519177,1650931519884,1650931522866
5,1650931522913,1650931526543,1650931533640,1650931541014
6,1650931541660,1650931561195,1650931571911,1650931578672
7,1650931579886,1650931592190,1650931598351,1650931610115
8,1650931610500,1650931628539,1650931638707,1650931642500
9,1650931645295,1650931651953,1650931655564,1650931656799
