counter,start,storeDLT,storeKfrags,finish
0,1650938417343,1650938446383,1650938455799,1650938464191
1,1650938464310,1650938492143,1650938511422,1650938514669
2,1650938515679,1650938528511,1650938534333,1650938534844
3,1650938536298,1650938541016,1650938561470,1650938569770
4,1650938570850,1650938582672,1650938593830,1650938594164
5,1650938594541,1650938622910,1650938657831,1650938658236
6,1650938658395,1650938701370,1650938710159,1650938720301
7,1650938720652,1650938745900,1650938752659,1650938753185
8,1650938753386,1650938761561,1650938765074,1650938773034
9,1650938773219,1650938792999,1650938795964,1650938799057
