counter,start,storeDLT,storeKfrags,finish
0,1650938418307,1650938454374,1650938459885,1650938460295
1,1650938460823,1650938488266,1650938491943,1650938494907
2,1650938496631,1650938518160,1650938525431,1650938542528
3,1650938542924,1650938557280,1650938559216,1650938567949
4,1650938568352,1650938593521,1650938599678,1650938601920
5,1650938601938,1650938625272,1650938638676,1650938669410
6,1650938670884,1650938688856,1650938699919,1650938700251
7,1650938701922,1650938720196,1650938737300,1650938742928
8,1650938743115,1650938774157,1650938776418,1650938782042
9,1650938783277,1650938789942,1650938797302,1650938797631
