counter,start,storeDLT,storeKfrags,finish
0,1650938418365,1650938451910,1650938468282,1650938468692
1,1650938470973,1650938488156,1650938503344,1650938503816
2,1650938504882,1650938510986,1650938534044,1650938534462
3,1650938535708,1650938540069,1650938561787,1650938563131
4,1650938563759,1650938572838,1650938581948,1650938582265
5,1650938582532,1650938596189,1650938617387,1650938627343
6,1650938628144,1650938641602,1650938654139,1650938654372
7,1650938655147,1650938669281,1650938671364,1650938676873
8,1650938677154,1650938682305,1650938687838,1650938707597
9,1650938708051,1650938723676,1650938730150,1650938733130
