counter,start,storeDLT,storeKfrags,finish
0,1650938417491,1650938454163,1650938469419,1650938478434
1,1650938480691,1650938512782,1650938525356,1650938533020
2,1650938537596,1650938561886,1650938563371,1650938580645
3,1650938580692,1650938606948,1650938619990,1650938634996
4,1650938635772,1650938663562,1650938691755,1650938694690
5,1650938695074,1650938707835,1650938712305,1650938721129
6,1650938721429,1650938734460,1650938735066,1650938735481
7,1650938735619,1650938749617,1650938758388,1650938758795
8,1650938759415,1650938772014,1650938778868,1650938785648
9,1650938787839,1650938794948,1650938799679,1650938802312
