counter,start,storeDLT,storeKfrags,finish
0,1650938418101,1650938453550,1650938459586,1650938459884
1,1650938460588,1650938482630,1650938503618,1650938504126
2,1650938505875,1650938534036,1650938551332,1650938558047
3,1650938558771,1650938574914,1650938582675,1650938582971
4,1650938585126,1650938602165,1650938615493,1650938616050
5,1650938616086,1650938627341,1650938629879,1650938632229
6,1650938633120,1650938644114,1650938648318,1650938658235
7,1650938659329,1650938699809,1650938709846,1650938720201
8,1650938720726,1650938741221,1650938750297,1650938770981
9,1650938773147,1650938787572,1650938791972,1650938792199
