counter,start,storeDLT,storeKfrags,finish
0,1650938418130,1650938446376,1650938448109,1650938448417
1,1650938449941,1650938464192,1650938474465,1650938486820
2,1650938488026,1650938506095,1650938506994,1650938524001
3,1650938524567,1650938564847,1650938584528,1650938586464
4,1650938586480,1650938617627,1650938627451,1650938641544
5,1650938642486,1650938646587,1650938658353,1650938658747
6,1650938659576,1650938671141,1650938684859,1650938688751
7,1650938690779,1650938705971,1650938718040,1650938732908
8,1650938734439,1650938755727,1650938762787,1650938763219
9,1650938763608,1650938781326,1650938787259,1650938791970
