counter,start,storeDLT,storeKfrags,finish
0,1650938418318,1650938446578,1650938447189,1650938447601
1,1650938447749,1650938468082,1650938477414,1650938505150
2,1650938505650,1650938523785,1650938528824,1650938534542
3,1650938534829,1650938573047,1650938591795,1650938611363
4,1650938611675,1650938630501,1650938637251,1650938640417
5,1650938641450,1650938653749,1650938685598,1650938686095
6,1650938688297,1650938701263,1650938712608,1650938712917
7,1650938714113,1650938740994,1650938749678,1650938758197
8,1650938759780,1650938787474,1650938793236,1650938793746
9,1650938793751,1650938807133,1650938809197,1650938813992
