counter,start,storeDLT,storeKfrags,finish
0,1650938419532,1650938464392,1650938469822,1650938470227
1,1650938470308,1650938482727,1650938488158,1650938503421
2,1650938505254,1650938523918,1650938535869,1650938560238
3,1650938560605,1650938572833,1650938591689,1650938592100
4,1650938592145,1650938599056,1650938611775,1650938629880
5,1650938629943,1650938637447,1650938641548,1650938644717
6,1650938645618,1650938657751,1650938664020,1650938669315
7,1650938669493,1650938685680,1650938699712,1650938700123
8,1650938700947,1650938708106,1650938714556,1650938726271
9,1650938726343,1650938732991,1650938738856,1650938740775
