counter,start,storeDLT,storeKfrags,finish
0,1650938417400,1650938446379,1650938468189,1650938468589
1,1650938468599,1650938500957,1650938515287,1650938531058
2,1650938533351,1650938573038,1650938591776,1650938592104
3,1650938593346,1650938602339,1650938617623,1650938618115
4,1650938618874,1650938639318,1650938639907,1650938642062
5,1650938642306,1650938693574,1650938701256,1650938701861
6,1650938702275,1650938707499,1650938714453,1650938727458
7,1650938727706,1650938745810,1650938748452,1650938749477
8,1650938749621,1650938775183,1650938783581,1650938786749
9,1650938788096,1650938795555,1650938802215,1650938802552
