counter,start,storeDLT,storeKfrags,finish
0,1650938419648,1650938453474,1650938459586,1650938460098
1,1650938460445,1650938486319,1650938488558,1650938488976
2,1650938489050,1650938506799,1650938524001,1650938524608
3,1650938526725,1650938547653,1650938567122,1650938567614
4,1650938570659,1650938581950,1650938582669,1650938582972
5,1650938582991,1650938606940,1650938612280,1650938615850
6,1650938615930,1650938638375,1650938642062,1650938646264
7,1650938646310,1650938657737,1650938663794,1650938664901
8,1650938666387,1650938687627,1650938693911,1650938700125
9,1650938700137,1650938705449,1650938709879,1650938720193
