counter,start,storeDLT,storeKfrags,finish
0,1650938420308,1650938454373,1650938460208,1650938460910
1,1650938461776,1650938474939,1650938482725,1650938489786
2,1650938490570,1650938499010,1650938506217,1650938506585
3,1650938507092,1650938510713,1650938523585,1650938524004
4,1650938524434,1650938551158,1650938562008,1650938572142
5,1650938572295,1650938606934,1650938612264,1650938612674
6,1650938613048,1650938639090,1650938641240,1650938645146
7,1650938645298,1650938665533,1650938669710,1650938674311
8,1650938674333,1650938701355,1650938712739,1650938713020
9,1650938715395,1650938733104,1650938740379,1650938742744
