counter,start,storeDLT,storeKfrags,finish
0,1650932164699,1650932189705,1650932191807,1650932194950
1,1650932195830,1650932209614,1650932217759,1650932218152
2,1650932220269,1650932245800,1650932264184,1650932271070
3,1650932271552,1650932285411,1650932292775,1650932293330
4,1650932295369,1650932307291,1650932309385,1650932310085
5,1650932310095,1650932323095,1650932326813,1650932329092
6,1650932329647,1650932334542,1650932342157,1650932342539
7,1650932343913,1650932353027,1650932364116,1650932364368
8,1650932364381,1650932387225,1650932388183,1650932388448
9,1650932389327,1650932401430,1650932401942,1650932402394
