counter,start,storeDLT,storeKfrags,finish
0,1650932164450,1650932184453,1650932191686,1650932206258
1,1650932207511,1650932223848,1650932232839,1650932247706
2,1650932248012,1650932259864,1650932266499,1650932270951
3,1650932271438,1650932284959,1650932286764,1650932287102
4,1650932287726,1650932302814,1650932315038,1650932326272
5,1650932326553,1650932351524,1650932352037,1650932352485
6,1650932352568,1650932381163,1650932381810,1650932382060
7,1650932382242,1650932388480,1650932392110,1650932396596
8,1650932397567,1650932412789,1650932413315,1650932413834
9,1650932413875,1650932430744,1650932431389,1650932432429
