counter,start,storeDLT,storeKfrags,finish
0,1650932164333,1650932182264,1650932197242,1650932197835
1,1650932198793,1650932206781,1650932220985,1650932240200
2,1650932243864,1650932261009,1650932264320,1650932266584
3,1650932266767,1650932284948,1650932292067,1650932292806
4,1650932293281,1650932309382,1650932312589,1650932322050
5,1650932330768,1650932344163,1650932355116,1650932367874
6,1650932369250,1650932376093,1650932376752,1650932377135
7,1650932379766,1650932388672,1650932394347,1650932396611
8,1650932398693,1650932408792,1650932413954,1650932414229
9,1650932416055,1650932420683,1650932423666,1650932424138
