counter,start,storeDLT,storeKfrags,finish
0,1650932164274,1650932180012,1650932181064,1650932181793
1,1650932183392,1650932191947,1650932206400,1650932220910
2,1650932221819,1650932225980,1650932232978,1650932240530
3,1650932241269,1650932252924,1650932266718,1650932267437
4,1650932268626,1650932272679,1650932277926,1650932278182
5,1650932278372,1650932292072,1650932293069,1650932293534
6,1650932295591,1650932307284,1650932307935,1650932308193
7,1650932309589,1650932314755,1650932316039,1650932322619
8,1650932323223,1650932339390,1650932341624,1650932348486
9,1650932348785,1650932364819,1650932366131,1650932366407
