counter,start,storeDLT,storeKfrags,finish
0,1650932164298,1650932177977,1650932196908,1650932197426
1,1650932197545,1650932208594,1650932221146,1650932221443
2,1650932222240,1650932244723,1650932259795,1650932260094
3,1650932260558,1650932274160,1650932278007,1650932282430
4,1650932283429,1650932292796,1650932302732,1650932312911
5,1650932314583,1650932324734,1650932331656,1650932341261
6,1650932343018,1650932352736,1650932357244,1650932357496
7,1650932358033,1650932381162,1650932388016,1650932395362
8,1650932395520,1650932404398,1650932407222,1650932410528
9,1650932411067,1650932414883,1650932415474,1650932415743
