counter,start,storeDLT,storeKfrags,finish
0,1650932164615,1650932179762,1650932182749,1650932183223
1,1650932183607,1650932191952,1650932194037,1650932195318
2,1650932196123,1650932213856,1650932214614,1650932224221
3,1650932225346,1650932253016,1650932266792,1650932267180
4,1650932267225,1650932280881,1650932292277,1650932293253
5,1650932293518,1650932309586,1650932310313,1650932320164
6,1650932320637,1650932329050,1650932336246,1650932336714
7,1650932337471,1650932361255,1650932364557,1650932368747
8,1650932368827,1650932374240,1650932387622,1650932387898
9,1650932389960,1650932405446,1650932407964,1650932408262
