counter,start,storeDLT,storeKfrags,finish
0,1650932165126,1650932180027,1650932182972,1650932183550
1,1650932183627,1650932204153,1650932204663,1650932205311
2,1650932205382,1650932223789,1650932232838,1650932233119
3,1650932236371,1650932255961,1650932259959,1650932260397
4,1650932261099,1650932271248,1650932277252,1650932277658
5,1650932278098,1650932284927,1650932292408,1650932306110
6,1650932306608,1650932320185,1650932326647,1650932331635
7,1650932333286,1650932345905,1650932352547,1650932352831
8,1650932354453,1650932366266,1650932385043,1650932388678
9,1650932388683,1650932401399,1650932405481,1650932413864
